month,lat,lng,pct_cloudy_days
Feb,44.75,-78.75,66.85
Feb,45.25,-78.75,64.05
Feb,45.75,-78.75,63.7
Feb,46.25,-78.75,61.95
Feb,46.75,-78.75,61.55
Feb,47.25,-78.75,59.95
Feb,47.75,-78.75,59.45
Feb,48.25,-78.75,57.7
Feb,48.75,-78.75,57.7
Feb,49.25,-78.75,57.85
Jan,26.75,-78.75,54.15
Jan,33.75,-78.75,59.2
Jan,34.25,-78.75,59.45
Jan,34.75,-78.75,60.25
Jan,35.25,-78.75,60.599999999999994
Jan,35.75,-78.75,60.95
Jan,36.25,-78.75,60.849999999999994
Jan,36.75,-78.75,61.400000000000006
Jan,37.25,-78.75,63.0
Jan,37.75,-78.75,65.5
Jan,38.25,-78.75,67.9
Jan,38.75,-78.75,71.75
Jan,39.25,-78.75,74.3
Jan,39.75,-78.75,76.1
Jan,40.25,-78.75,77.25
Jan,40.75,-78.75,78.45
Jan,41.25,-78.75,79.2
Jan,41.75,-78.75,80.1
Jan,42.25,-78.75,80.05
Jan,42.75,-78.75,79.9
Jan,43.25,-78.75,77.30000000000001
Jan,43.75,-78.75,68.44999999999999
Jan,44.25,-78.75,70.9
Jan,44.75,-78.75,68.5
Jan,45.25,-78.75,67.65
Jan,45.75,-78.75,66.55
Jan,46.25,-78.75,65.5
Jan,46.75,-78.75,64.44999999999999
Jan,47.25,-78.75,64.25
Jan,47.75,-78.75,62.95
Jan,48.25,-78.75,62.900000000000006
Jan,48.75,-78.75,62.849999999999994
Jan,49.25,-78.75,62.8
Jul,26.75,-78.75,61.0
Jul,33.75,-78.75,65.75
Jul,34.25,-78.75,64.8
Jul,34.75,-78.75,63.95
Jul,35.25,-78.75,63.4
Jul,35.75,-78.75,63.45
Jul,36.25,-78.75,63.1
Jul,36.75,-78.75,63.5
Jul,37.25,-78.75,63.699999999999996
Jul,37.75,-78.75,63.599999999999994
Jul,38.25,-78.75,66.15
Jul,38.75,-78.75,68.0
Jul,39.25,-78.75,68.25
Jul,39.75,-78.75,67.75
Jul,40.25,-78.75,68.0
Jul,40.75,-78.75,66.75
Jul,41.25,-78.75,65.1
Jul,41.75,-78.75,63.849999999999994
Jul,42.25,-78.75,64.05000000000001
Jul,42.75,-78.75,61.45
Jul,43.25,-78.75,56.95
Jul,43.75,-78.75,54.55
Jul,44.25,-78.75,54.7
Jul,44.75,-78.75,53.2
Jul,45.25,-78.75,54.15
Jul,45.75,-78.75,53.8
Jul,46.25,-78.75,53.8
Jul,46.75,-78.75,54.7
Jul,47.25,-78.75,54.45
Jul,47.75,-78.75,55.3
Jul,48.25,-78.75,56.0
Jul,48.75,-78.75,56.0
Jul,49.25,-78.75,57.45
Jun,26.75,-78.75,61.2
Jun,33.75,-78.75,63.35
Jun,34.25,-78.75,63.45
Jun,34.75,-78.75,61.55
Jun,35.25,-78.75,63.05
Jun,35.75,-78.75,63.150000000000006
Jun,36.25,-78.75,63.3
Jun,36.75,-78.75,64.75
Jun,37.25,-78.75,63.95
Jun,37.75,-78.75,64.95
Jun,38.25,-78.75,67.30000000000001
Jun,38.75,-78.75,70.4
Jun,39.25,-78.75,70.55000000000001
Jun,39.75,-78.75,69.75
Jun,40.25,-78.75,69.85
Jun,40.75,-78.75,70.15
Jun,41.25,-78.75,67.94999999999999
Jun,41.75,-78.75,68.05
Jun,42.25,-78.75,68.2
Jun,42.75,-78.75,65.65
Jun,43.25,-78.75,62.3
Jun,43.75,-78.75,60.05
Jun,44.25,-78.75,60.05
Jun,44.75,-78.75,58.75
Jun,45.25,-78.75,59.5
Jun,45.75,-78.75,59.05
Jun,46.25,-78.75,58.400000000000006
Jun,46.75,-78.75,59.1
Jun,47.25,-78.75,58.55
Jun,47.75,-78.75,58.9
Jun,48.25,-78.75,57.85
Jun,48.75,-78.75,58.7
Jun,49.25,-78.75,58.55
Mar,26.75,-78.75,49.900000000000006
Mar,33.75,-78.75,63.05
Mar,34.25,-78.75,64.15
Mar,34.75,-78.75,64.15
Mar,35.25,-78.75,66.85
Mar,35.75,-78.75,67.65
Mar,36.25,-78.75,68.05000000000001
Mar,36.75,-78.75,69.4
Mar,37.25,-78.75,70.7
Mar,37.75,-78.75,73.15
Mar,38.25,-78.75,75.45
Mar,38.75,-78.75,78.6
Mar,39.25,-78.75,81.19999999999999
Mar,39.75,-78.75,81.9
Mar,40.25,-78.75,83.4
Mar,40.75,-78.75,83.5
Mar,41.25,-78.75,84.0
Mar,41.75,-78.75,83.9
Mar,42.25,-78.75,84.25
Mar,42.75,-78.75,83.1
Mar,43.25,-78.75,80.0
Mar,43.75,-78.75,73.85
Mar,44.25,-78.75,73.85
Mar,44.75,-78.75,70.7
Mar,45.25,-78.75,68.55000000000001
Mar,45.75,-78.75,67.55
Mar,46.25,-78.75,64.35
Mar,46.75,-78.75,62.900000000000006
Mar,47.25,-78.75,60.75
Mar,47.75,-78.75,59.05
Mar,48.25,-78.75,57.0
Mar,48.75,-78.75,56.099999999999994
Mar,49.25,-78.75,55.650000000000006
May,26.75,-78.75,63.199999999999996
May,33.75,-78.75,67.25
May,34.25,-78.75,67.65
May,34.75,-78.75,67.1
May,35.25,-78.75,68.7
May,35.75,-78.75,68.55
May,36.25,-78.75,68.44999999999999
May,36.75,-78.75,69.1
May,37.25,-78.75,69.55
May,37.75,-78.75,70.15
May,38.25,-78.75,72.15
May,38.75,-78.75,73.35
May,39.25,-78.75,74.55000000000001
May,39.75,-78.75,72.8
May,40.25,-78.75,73.5
May,40.75,-78.75,72.55
May,41.25,-78.75,69.35
May,41.75,-78.75,68.9
May,42.25,-78.75,68.6
May,42.75,-78.75,66.0
May,43.25,-78.75,63.85
May,43.75,-78.75,58.75
May,44.25,-78.75,60.05
May,44.75,-78.75,58.8
May,45.25,-78.75,58.8
May,45.75,-78.75,58.55
May,46.25,-78.75,57.95
May,46.75,-78.75,57.75
May,47.25,-78.75,57.900000000000006
May,47.75,-78.75,56.35
May,48.25,-78.75,55.8
May,48.75,-78.75,54.7
May,49.25,-78.75,54.2
Nov,26.75,-78.75,51.05
Nov,33.75,-78.75,59.0
Nov,34.25,-78.75,58.849999999999994
Nov,34.75,-78.75,57.8
Nov,35.25,-78.75,60.55
Nov,35.75,-78.75,60.6
Nov,36.25,-78.75,61.949999999999996
Nov,36.75,-78.75,62.2
Nov,37.25,-78.75,66.9
Nov,37.75,-78.75,67.7
Nov,38.25,-78.75,71.0
Nov,38.75,-78.75,75.35
Nov,39.25,-78.75,79.25
Nov,39.75,-78.75,81.7
Nov,40.25,-78.75,84.3
Nov,40.75,-78.75,86.8
Nov,41.25,-78.75,87.4
Nov,41.75,-78.75,88.75
Nov,42.25,-78.75,90.05
Nov,42.75,-78.75,89.94999999999999
Nov,43.25,-78.75,87.4
Nov,43.75,-78.75,82.35
Nov,44.25,-78.75,84.4
Nov,44.75,-78.75,81.69999999999999
Nov,45.25,-78.75,81.0
Nov,45.75,-78.75,80.2
Nov,46.25,-78.75,79.0
Nov,46.75,-78.75,78.05
Nov,47.25,-78.75,77.9
Nov,47.75,-78.75,77.45
Nov,48.25,-78.75,76.9
Nov,48.75,-78.75,76.75
Nov,49.25,-78.75,77.9
Oct,26.75,-78.75,50.25
Oct,33.75,-78.75,57.05
Oct,34.25,-78.75,55.05
Oct,34.75,-78.75,54.150000000000006
Oct,35.25,-78.75,56.15
Oct,35.75,-78.75,56.2
Oct,36.25,-78.75,56.2
Oct,36.75,-78.75,56.5
Oct,37.25,-78.75,57.650000000000006
Oct,37.75,-78.75,59.7
Oct,38.25,-78.75,63.5
Oct,38.75,-78.75,66.45
Oct,39.25,-78.75,69.0
Oct,39.75,-78.75,68.2
Oct,40.25,-78.75,70.55000000000001
Oct,40.75,-78.75,69.85
Oct,41.25,-78.75,69.95
Oct,41.75,-78.75,70.95
Oct,42.25,-78.75,72.65
Oct,42.75,-78.75,72.5
Oct,43.25,-78.75,70.6
Oct,43.75,-78.75,65.65
Oct,44.25,-78.75,67.35
Oct,44.75,-78.75,67.3
Oct,45.25,-78.75,67.3
Oct,45.75,-78.75,67.85
Oct,46.25,-78.75,68.85
Oct,46.75,-78.75,69.44999999999999
Oct,47.25,-78.75,70.25
Oct,47.75,-78.75,72.25
Oct,48.25,-78.75,74.05
Oct,48.75,-78.75,75.69999999999999
Oct,49.25,-78.75,75.9
Sep,26.75,-78.75,64.1
Sep,33.75,-78.75,61.0
Sep,34.25,-78.75,59.75
Sep,34.75,-78.75,59.5
Sep,35.25,-78.75,59.900000000000006
Sep,35.75,-78.75,60.45
Sep,36.25,-78.75,60.25
Sep,36.75,-78.75,60.300000000000004
Sep,37.25,-78.75,60.099999999999994
Sep,37.75,-78.75,61.45
Sep,38.25,-78.75,63.55
Sep,38.75,-78.75,66.8
Sep,39.25,-78.75,66.95
Sep,39.75,-78.75,67.6
Sep,40.25,-78.75,68.85
Sep,40.75,-78.75,67.55
Sep,41.25,-78.75,68.45
Sep,41.75,-78.75,67.94999999999999
Sep,42.25,-78.75,68.05
Sep,42.75,-78.75,66.80000000000001
Sep,43.25,-78.75,64.9
Sep,43.75,-78.75,60.95
Sep,44.25,-78.75,62.449999999999996
Sep,44.75,-78.75,61.15
Sep,45.25,-78.75,62.2
Sep,45.75,-78.75,63.0
Sep,46.25,-78.75,62.25
Sep,46.75,-78.75,62.95
Sep,47.25,-78.75,63.849999999999994
Sep,47.75,-78.75,64.15
Sep,48.25,-78.75,64.3
Sep,48.75,-78.75,66.1
Sep,49.25,-78.75,65.85
Apr,24.75,-78.25,52.900000000000006
Apr,25.25,-78.25,51.75
Apr,26.75,-78.25,51.5
Apr,33.75,-78.25,56.95
Apr,34.25,-78.25,57.3
Apr,34.75,-78.25,58.15
Apr,35.25,-78.25,58.849999999999994
Apr,35.75,-78.25,60.599999999999994
Apr,36.25,-78.25,60.400000000000006
Apr,36.75,-78.25,61.1
Apr,37.25,-78.25,62.35
Apr,37.75,-78.25,64.35
Apr,38.25,-78.25,65.55
Apr,38.75,-78.25,67.9
Apr,39.25,-78.25,70.15
Apr,39.75,-78.25,73.05
Apr,40.25,-78.25,72.65
Apr,40.75,-78.25,72.6
Apr,41.25,-78.25,74.4
Apr,41.75,-78.25,74.35
Apr,42.25,-78.25,73.95
Apr,42.75,-78.25,72.8
Apr,43.25,-78.25,70.3
Apr,43.75,-78.25,66.44999999999999
Apr,44.25,-78.25,67.5
Apr,44.75,-78.25,63.85
Apr,45.25,-78.25,63.75
Apr,45.75,-78.25,63.25
Apr,46.25,-78.25,62.3
Apr,46.75,-78.25,61.65
Apr,47.25,-78.25,62.599999999999994
Apr,47.75,-78.25,62.0
Apr,48.25,-78.25,61.3
Apr,48.75,-78.25,61.150000000000006
Apr,49.25,-78.25,61.15
Aug,24.75,-78.25,58.05
Aug,25.25,-78.25,62.55
Aug,26.75,-78.25,62.1
Aug,33.75,-78.25,64.6
Aug,34.25,-78.25,65.0
Aug,34.75,-78.25,64.45
Aug,35.25,-78.25,64.75
Aug,35.75,-78.25,65.75
Aug,36.25,-78.25,64.3
Aug,36.75,-78.25,63.5
Aug,37.25,-78.25,63.550000000000004
Aug,37.75,-78.25,63.150000000000006
Aug,38.25,-78.25,64.7
Aug,38.75,-78.25,65.85
Aug,39.25,-78.25,66.4
Aug,39.75,-78.25,67.45
Aug,40.25,-78.25,68.65
Aug,40.75,-78.25,68.30000000000001
Aug,41.25,-78.25,68.5
Aug,41.75,-78.25,68.45
Aug,42.25,-78.25,68.0
Aug,42.75,-78.25,66.65
Aug,43.25,-78.25,64.15
Aug,43.75,-78.25,59.1
Aug,44.25,-78.25,60.3
Aug,44.75,-78.25,58.0
Aug,45.25,-78.25,59.0
Aug,45.75,-78.25,58.6
Aug,46.25,-78.25,57.6
Aug,46.75,-78.25,58.099999999999994
Aug,47.25,-78.25,57.65
Aug,47.75,-78.25,58.150000000000006
Aug,48.25,-78.25,58.4
Aug,48.75,-78.25,58.15
Aug,49.25,-78.25,59.4
Dec,24.75,-78.25,64.75
Dec,25.25,-78.25,68.8
Dec,26.75,-78.25,69.35
Dec,33.75,-78.25,60.849999999999994
Dec,34.25,-78.25,60.7
Dec,34.75,-78.25,60.4
Dec,35.25,-78.25,60.45
Dec,35.75,-78.25,62.1
Dec,36.25,-78.25,62.0
Dec,36.75,-78.25,63.199999999999996
Dec,37.25,-78.25,63.199999999999996
Dec,37.75,-78.25,65.6
Dec,38.25,-78.25,68.1
Dec,38.75,-78.25,71.65
Dec,39.25,-78.25,74.6
Dec,39.75,-78.25,77.55
Dec,40.25,-78.25,81.15
Dec,40.75,-78.25,82.4
Dec,41.25,-78.25,84.5
Dec,41.75,-78.25,85.75
Dec,42.25,-78.25,85.55000000000001
Dec,42.75,-78.25,85.44999999999999
Dec,43.25,-78.25,84.05000000000001
Dec,43.75,-78.25,76.45
Dec,44.25,-78.25,77.55
Dec,44.75,-78.25,74.75
Dec,45.25,-78.25,73.1
Dec,45.75,-78.25,71.65
Dec,46.25,-78.25,70.05
Dec,46.75,-78.25,69.80000000000001
Dec,47.25,-78.25,68.3
Dec,47.75,-78.25,68.05000000000001
Dec,48.25,-78.25,66.45
Dec,48.75,-78.25,66.3
Dec,49.25,-78.25,66.2
Feb,24.75,-78.25,49.55
Feb,25.25,-78.25,51.55
Feb,26.75,-78.25,52.400000000000006
Feb,33.75,-78.25,64.05
Feb,34.25,-78.25,65.30000000000001
Feb,34.75,-78.25,65.4
Feb,35.25,-78.25,65.6
Feb,35.75,-78.25,65.7
Feb,36.25,-78.25,67.0
Feb,36.75,-78.25,67.95
Feb,37.25,-78.25,69.2
Feb,37.75,-78.25,71.2
Feb,38.25,-78.25,72.55
Feb,38.75,-78.25,75.1
Feb,39.25,-78.25,79.30000000000001
Feb,39.75,-78.25,79.44999999999999
Feb,40.25,-78.25,81.1
Feb,40.75,-78.25,82.05000000000001
Feb,41.25,-78.25,81.85
Feb,41.75,-78.25,83.05
Feb,42.25,-78.25,82.55000000000001
Feb,42.75,-78.25,82.44999999999999
Feb,43.25,-78.25,79.94999999999999
Feb,43.75,-78.25,69.94999999999999
Feb,44.25,-78.25,71.6
Feb,44.75,-78.25,67.35
Feb,45.25,-78.25,65.6
Feb,45.75,-78.25,63.95
Feb,46.25,-78.25,62.15
Feb,46.75,-78.25,61.75
Feb,47.25,-78.25,61.4
Feb,47.75,-78.25,59.650000000000006
Feb,48.25,-78.25,59.15
Feb,48.75,-78.25,57.85
Feb,49.25,-78.25,58.0
Jan,24.75,-78.25,52.55
Jan,25.25,-78.25,54.599999999999994
Jan,26.75,-78.25,54.45
Jan,33.75,-78.25,59.25
Jan,34.25,-78.25,59.15
Jan,34.75,-78.25,59.15
Jan,35.25,-78.25,60.8
Jan,35.75,-78.25,61.650000000000006
Jan,36.25,-78.25,61.5
Jan,36.75,-78.25,60.95
Jan,37.25,-78.25,62.2
Jan,37.75,-78.25,63.65
Jan,38.25,-78.25,66.2
Jan,38.75,-78.25,68.65
Jan,39.25,-78.25,72.65
Jan,39.75,-78.25,74.15
Jan,40.25,-78.25,75.9
Jan,40.75,-78.25,76.95
Jan,41.25,-78.25,77.9
Jan,41.75,-78.25,79.05000000000001
Jan,42.25,-78.25,79.85
Jan,42.75,-78.25,78.45
Jan,43.25,-78.25,77.25
Jan,43.75,-78.25,69.80000000000001
Jan,44.25,-78.25,71.0
Jan,44.75,-78.25,68.75
Jan,45.25,-78.25,67.75
Jan,45.75,-78.25,66.6
Jan,46.25,-78.25,65.55000000000001
Jan,46.75,-78.25,65.75
Jan,47.25,-78.25,64.4
Jan,47.75,-78.25,64.3
Jan,48.25,-78.25,62.95
Jan,48.75,-78.25,62.900000000000006
Jan,49.25,-78.25,64.1
Jul,24.75,-78.25,55.05
Jul,25.25,-78.25,58.75
Jul,26.75,-78.25,60.5
Jul,33.75,-78.25,64.4
Jul,34.25,-78.25,64.6
Jul,34.75,-78.25,64.05
Jul,35.25,-78.25,64.25
Jul,35.75,-78.25,63.95
Jul,36.25,-78.25,65.05
Jul,36.75,-78.25,63.4
Jul,37.25,-78.25,63.45
Jul,37.75,-78.25,63.55
Jul,38.25,-78.25,64.7
Jul,38.75,-78.25,65.5
Jul,39.25,-78.25,66.65
Jul,39.75,-78.25,67.1
Jul,40.25,-78.25,66.6
Jul,40.75,-78.25,65.15
Jul,41.25,-78.25,65.15
Jul,41.75,-78.25,65.05000000000001
Jul,42.25,-78.25,62.95
Jul,42.75,-78.25,61.65
Jul,43.25,-78.25,57.95
Jul,43.75,-78.25,55.400000000000006
Jul,44.25,-78.25,54.7
Jul,44.75,-78.25,54.349999999999994
Jul,45.25,-78.25,54.2
Jul,45.75,-78.25,54.0
Jul,46.25,-78.25,53.75
Jul,46.75,-78.25,54.8
Jul,47.25,-78.25,54.45
Jul,47.75,-78.25,55.3
Jul,48.25,-78.25,56.0
Jul,48.75,-78.25,57.35
Jul,49.25,-78.25,57.6
Jun,24.75,-78.25,63.2
Jun,25.25,-78.25,61.5
Jun,26.75,-78.25,61.05
Jun,33.75,-78.25,61.5
Jun,34.25,-78.25,63.150000000000006
Jun,34.75,-78.25,62.849999999999994
Jun,35.25,-78.25,62.400000000000006
Jun,35.75,-78.25,63.45
Jun,36.25,-78.25,63.55
Jun,36.75,-78.25,63.900000000000006
Jun,37.25,-78.25,63.95
Jun,37.75,-78.25,64.35
Jun,38.25,-78.25,65.65
Jun,38.75,-78.25,66.69999999999999
Jun,39.25,-78.25,68.75
Jun,39.75,-78.25,68.75
Jun,40.25,-78.25,69.5
Jun,40.75,-78.25,67.7
Jun,41.25,-78.25,67.95
Jun,41.75,-78.25,67.85
Jun,42.25,-78.25,66.94999999999999
Jun,42.75,-78.25,65.65
Jun,43.25,-78.25,63.15
Jun,43.75,-78.25,59.45
Jun,44.25,-78.25,60.0
Jun,44.75,-78.25,59.55
Jun,45.25,-78.25,59.5
Jun,45.75,-78.25,59.2
Jun,46.25,-78.25,58.45
Jun,46.75,-78.25,59.15
Jun,47.25,-78.25,58.6
Jun,47.75,-78.25,59.0
Jun,48.25,-78.25,58.05
Jun,48.75,-78.25,59.05
Jun,49.25,-78.25,59.05
Mar,24.75,-78.25,49.85
Mar,25.25,-78.25,49.35
Mar,26.75,-78.25,49.849999999999994
Mar,33.75,-78.25,61.900000000000006
Mar,34.25,-78.25,64.5
Mar,34.75,-78.25,64.25
Mar,35.25,-78.25,67.25
Mar,35.75,-78.25,68.19999999999999
Mar,36.25,-78.25,68.35
Mar,36.75,-78.25,70.35
Mar,37.25,-78.25,70.4
Mar,37.75,-78.25,73.1
Mar,38.25,-78.25,74.3
Mar,38.75,-78.25,76.55
Mar,39.25,-78.25,78.55
Mar,39.75,-78.25,81.69999999999999
Mar,40.25,-78.25,82.0
Mar,40.75,-78.25,82.8
Mar,41.25,-78.25,83.0
Mar,41.75,-78.25,84.05000000000001
Mar,42.25,-78.25,83.6
Mar,42.75,-78.25,82.5
Mar,43.25,-78.25,81.2
Mar,43.75,-78.25,73.6
Mar,44.25,-78.25,74.25
Mar,44.75,-78.25,71.1
Mar,45.25,-78.25,68.95
Mar,45.75,-78.25,67.95
Mar,46.25,-78.25,64.7
Mar,46.75,-78.25,63.050000000000004
Mar,47.25,-78.25,62.25
Mar,47.75,-78.25,59.599999999999994
Mar,48.25,-78.25,57.7
Mar,48.75,-78.25,56.8
Mar,49.25,-78.25,56.45
May,24.75,-78.25,63.4
May,25.25,-78.25,64.65
May,26.75,-78.25,64.25
May,33.75,-78.25,67.05000000000001
May,34.25,-78.25,66.9
May,34.75,-78.25,66.9
May,35.25,-78.25,67.19999999999999
May,35.75,-78.25,68.75
May,36.25,-78.25,68.7
May,36.75,-78.25,68.65
May,37.25,-78.25,68.6
May,37.75,-78.25,69.15
May,38.25,-78.25,70.44999999999999
May,38.75,-78.25,71.6
May,39.25,-78.25,73.05
May,39.75,-78.25,73.0
May,40.25,-78.25,73.19999999999999
May,40.75,-78.25,71.4
May,41.25,-78.25,69.55000000000001
May,41.75,-78.25,69.3
May,42.25,-78.25,67.95
May,42.75,-78.25,66.65
May,43.25,-78.25,63.949999999999996
May,43.75,-78.25,60.099999999999994
May,44.25,-78.25,60.0
May,44.75,-78.25,58.8
May,45.25,-78.25,58.8
May,45.75,-78.25,58.849999999999994
May,46.25,-78.25,58.15
May,46.75,-78.25,59.15
May,47.25,-78.25,58.35
May,47.75,-78.25,58.1
May,48.25,-78.25,56.25
May,48.75,-78.25,55.35
May,49.25,-78.25,56.25
Nov,24.75,-78.25,49.65
Nov,25.25,-78.25,52.1
Nov,26.75,-78.25,52.099999999999994
Nov,33.75,-78.25,57.95
Nov,34.25,-78.25,58.3
Nov,34.75,-78.25,57.8
Nov,35.25,-78.25,60.1
Nov,35.75,-78.25,60.85
Nov,36.25,-78.25,62.1
Nov,36.75,-78.25,63.3
Nov,37.25,-78.25,65.85
Nov,37.75,-78.25,67.6
Nov,38.25,-78.25,70.2
Nov,38.75,-78.25,74.95
Nov,39.25,-78.25,76.9
Nov,39.75,-78.25,80.05000000000001
Nov,40.25,-78.25,82.94999999999999
Nov,40.75,-78.25,85.6
Nov,41.25,-78.25,86.35
Nov,41.75,-78.25,88.75
Nov,42.25,-78.25,89.80000000000001
Nov,42.75,-78.25,89.8
Nov,43.25,-78.25,88.6
Nov,43.75,-78.25,82.25
Nov,44.25,-78.25,84.8
Nov,44.75,-78.25,81.7
Nov,45.25,-78.25,81.15
Nov,45.75,-78.25,80.30000000000001
Nov,46.25,-78.25,78.9
Nov,46.75,-78.25,77.85
Nov,47.25,-78.25,77.45
Nov,47.75,-78.25,77.1
Nov,48.25,-78.25,76.44999999999999
Nov,48.75,-78.25,77.6
Nov,49.25,-78.25,77.65
Oct,24.75,-78.25,51.9
Oct,25.25,-78.25,51.25
Oct,26.75,-78.25,49.25
Oct,33.75,-78.25,54.3
Oct,34.25,-78.25,55.75
Oct,34.75,-78.25,55.45
Oct,35.25,-78.25,54.7
Oct,35.75,-78.25,56.2
Oct,36.25,-78.25,57.55
Oct,36.75,-78.25,58.6
Oct,37.25,-78.25,58.75
Oct,37.75,-78.25,59.75
Oct,38.25,-78.25,62.349999999999994
Oct,38.75,-78.25,64.85
Oct,39.25,-78.25,67.15
Oct,39.75,-78.25,69.35
Oct,40.25,-78.25,70.25
Oct,40.75,-78.25,70.45
Oct,41.25,-78.25,70.6
Oct,41.75,-78.25,71.65
Oct,42.25,-78.25,72.45
Oct,42.75,-78.25,72.5
Oct,43.25,-78.25,71.19999999999999
Oct,43.75,-78.25,67.5
Oct,44.25,-78.25,68.75
Oct,44.75,-78.25,67.7
Oct,45.25,-78.25,67.6
Oct,45.75,-78.25,68.30000000000001
Oct,46.25,-78.25,68.95
Oct,46.75,-78.25,69.44999999999999
Oct,47.25,-78.25,71.0
Oct,47.75,-78.25,72.75
Oct,48.25,-78.25,73.19999999999999
Oct,48.75,-78.25,74.9
Oct,49.25,-78.25,75.2
Sep,24.75,-78.25,65.8
Sep,25.25,-78.25,66.55
Sep,26.75,-78.25,64.0
Sep,33.75,-78.25,59.400000000000006
Sep,34.25,-78.25,60.1
Sep,34.75,-78.25,59.650000000000006
Sep,35.25,-78.25,59.4
Sep,35.75,-78.25,60.75
Sep,36.25,-78.25,60.7
Sep,36.75,-78.25,60.9
Sep,37.25,-78.25,61.0
Sep,37.75,-78.25,61.55
Sep,38.25,-78.25,62.75
Sep,38.75,-78.25,63.8
Sep,39.25,-78.25,65.8
Sep,39.75,-78.25,67.4
Sep,40.25,-78.25,68.35
Sep,40.75,-78.25,67.85
Sep,41.25,-78.25,68.7
Sep,41.75,-78.25,68.55000000000001
Sep,42.25,-78.25,67.65
Sep,42.75,-78.25,67.55
Sep,43.25,-78.25,65.0
Sep,43.75,-78.25,62.400000000000006
Sep,44.25,-78.25,62.4
Sep,44.75,-78.25,61.099999999999994
Sep,45.25,-78.25,62.3
Sep,45.75,-78.25,63.25
Sep,46.25,-78.25,63.55
Sep,46.75,-78.25,64.25
Sep,47.25,-78.25,64.95
Sep,47.75,-78.25,64.05
Sep,48.25,-78.25,64.2
Sep,48.75,-78.25,64.9
Sep,49.25,-78.25,66.1
Apr,24.75,-77.75,52.25
Apr,26.75,-77.75,51.8
Apr,33.75,-77.75,57.05
Apr,34.25,-77.75,57.3
Apr,34.75,-77.75,58.05
Apr,35.25,-77.75,59.0
Apr,35.75,-77.75,60.599999999999994
Apr,36.25,-77.75,60.45
Apr,36.75,-77.75,61.1
Apr,37.25,-77.75,62.0
Apr,37.75,-77.75,62.7
Apr,38.25,-77.75,65.3
Apr,38.75,-77.75,66.65
Apr,39.25,-77.75,68.9
Apr,39.75,-77.75,71.7
Apr,40.25,-77.75,71.6
Apr,40.75,-77.75,72.69999999999999
Apr,41.25,-77.75,73.2
Apr,41.75,-77.75,73.9
Apr,42.25,-77.75,73.95
Apr,42.75,-77.75,72.85
Apr,43.25,-77.75,70.6
Apr,43.75,-77.75,66.9
Apr,44.25,-77.75,66.85
Apr,44.75,-77.75,64.45
Apr,45.25,-77.75,63.85
Apr,45.75,-77.75,63.4
Apr,46.25,-77.75,62.4
Apr,46.75,-77.75,61.65
Apr,47.25,-77.75,62.5
Apr,47.75,-77.75,62.2
Apr,48.25,-77.75,61.75
Apr,48.75,-77.75,61.65
Apr,49.25,-77.75,61.65
Aug,24.75,-77.75,63.050000000000004
Aug,26.75,-77.75,61.800000000000004
Aug,33.75,-77.75,64.75
Aug,34.25,-77.75,65.25
Aug,34.75,-77.75,65.3
Aug,35.25,-77.75,64.9
Aug,35.75,-77.75,64.45
Aug,36.25,-77.75,64.3
Aug,36.75,-77.75,63.5
Aug,37.25,-77.75,62.95
Aug,37.75,-77.75,63.3
Aug,38.25,-77.75,63.05
Aug,38.75,-77.75,62.9
Aug,39.25,-77.75,65.2
Aug,39.75,-77.75,66.45
Aug,40.25,-77.75,67.80000000000001
Aug,40.75,-77.75,67.5
Aug,41.25,-77.75,68.4
Aug,41.75,-77.75,69.2
Aug,42.25,-77.75,69.15
Aug,42.75,-77.75,66.7
Aug,43.25,-77.75,64.2
Aug,43.75,-77.75,60.55
Aug,44.25,-77.75,60.15
Aug,44.75,-77.75,59.75
Aug,45.25,-77.75,59.3
Aug,45.75,-77.75,57.349999999999994
Aug,46.25,-77.75,57.75
Aug,46.75,-77.75,58.0
Aug,47.25,-77.75,57.55
Aug,47.75,-77.75,58.15
Aug,48.25,-77.75,58.6
Aug,48.75,-77.75,58.4
Aug,49.25,-77.75,58.400000000000006
Dec,24.75,-77.75,68.85
Dec,26.75,-77.75,69.8
Dec,33.75,-77.75,59.5
Dec,34.25,-77.75,60.7
Dec,34.75,-77.75,60.95
Dec,35.25,-77.75,60.5
Dec,35.75,-77.75,62.1
Dec,36.25,-77.75,62.0
Dec,36.75,-77.75,63.199999999999996
Dec,37.25,-77.75,64.05
Dec,37.75,-77.75,65.4
Dec,38.25,-77.75,66.3
Dec,38.75,-77.75,68.85
Dec,39.25,-77.75,73.5
Dec,39.75,-77.75,76.30000000000001
Dec,40.25,-77.75,79.05000000000001
Dec,40.75,-77.75,81.35
Dec,41.25,-77.75,83.25
Dec,41.75,-77.75,84.2
Dec,42.25,-77.75,85.44999999999999
Dec,42.75,-77.75,85.30000000000001
Dec,43.25,-77.75,84.1
Dec,43.75,-77.75,76.55000000000001
Dec,44.25,-77.75,77.69999999999999
Dec,44.75,-77.75,74.8
Dec,45.25,-77.75,73.1
Dec,45.75,-77.75,71.6
Dec,46.25,-77.75,71.25
Dec,46.75,-77.75,69.65
Dec,47.25,-77.75,69.45
Dec,47.75,-77.75,67.9
Dec,48.25,-77.75,67.65
Dec,48.75,-77.75,66.2
Dec,49.25,-77.75,66.15
Feb,24.75,-77.75,52.15
Feb,26.75,-77.75,52.1
