GEOID10,dni
38858,5.000999999999999
38859,4.9320001
38860,5.04
38862,4.984000000000001
38863,5.009600000000001
38864,5.0352
38865,4.970666688888889
38866,4.992000028571427
38868,5.015999999999999
38870,5.005333333333334
38871,5.012571428571428
38873,4.925333422222222
38876,4.95840008
38878,5.053333333333333
38901,5.042526315789474
38913,5.04
38914,5.056
38915,5.028
38916,5.063999999999999
38917,5.080000000000001
38920,5.064
38921,5.0232
38922,5.039999999999999
38923,5.094857142857143
38924,5.064
38925,5.0808
38927,5.016
38928,5.1168000000000005
38929,5.032
38930,5.113846153846155
38940,5.062500000000001
38941,5.156571485714286
38943,5.064
38944,5.106
38945,5.12
38946,5.142
38948,5.004000019999999
38949,5.016
38950,5.064
38951,5.04
38952,5.11440004
38953,5.04
38954,5.125714342857143
38961,5.028
38963,5.073600000000001
38964,5.088
38965,4.992000000000002
38966,5.1000000000000005
38967,5.073
39038,5.181333338888889
39039,5.130000000000001
39040,5.1240000000000006
39041,5.143999999999999
39042,5.0715
39044,5.037999999999999
39045,5.049
39046,5.094315789473685
39047,5.094545454545455
39051,5.060159999999999
39054,5.136
39056,5.152
39057,5.072
39059,5.051076923076924
39063,5.090666666666667
39066,5.112
39067,5.069333333333334
39069,5.0760000000000005
39071,5.122909090909091
39073,5.063999999999999
39074,5.049
39078,5.004
39079,5.1000000000000005
39082,5.024
39083,5.0448
39086,5.0736
39088,5.1648
39090,5.0568
39092,5.0184
39094,5.085818181818183
39095,5.099478260869563
39096,5.13942857142857
39097,5.1696
39108,5.076
39110,5.124
39111,5.066
39113,5.184
39114,5.073599999999999
39115,5.112
39116,5.067428571428572
39117,5.0256
39119,5.057454545454545
39120,5.135999999999999
39140,5.056000000000001
39144,5.0605714285714285
39145,5.074666666666667
39146,5.096727272727273
39149,5.0592
39150,5.164235317647058
39152,5.052
39153,5.055272727272727
39154,5.101333333333334
39156,5.184
39157,5.143999999999999
39159,5.213217434782608
39160,5.0496
39162,5.136
39166,5.1648
39168,5.06
39169,5.152
39170,5.098285714285715
39175,5.110857142857141
39176,5.094
39177,5.18880008
39179,5.097
39180,5.135999999999999
39183,5.172800026666666
39189,5.0840000000000005
39191,5.037714285714287
39192,5.065333333333334
39194,5.140965544827585
39204,5.088
39208,5.082
39209,5.124
39213,5.118
39216,5.136
39218,5.088
39301,5.0676
39305,5.1160000000000005
39307,5.0496
39320,5.0760000000000005
39322,5.081142857142858
39323,5.052
39325,5.045333333333333
39326,5.0760000000000005
39327,5.050666666666666
39328,5.041000000000001
39330,5.056
39332,5.072
39335,5.079272727272727
39336,5.029714285714285
39337,5.0208
39338,5.0512
39339,5.064923076923075
39341,5.047
39345,5.043428571428571
39346,5.080000000000001
39347,5.0680000000000005
39348,5.052
39350,5.062285714285712
39352,5.016000000000001
39354,5.074285714285714
39355,5.080363636363634
39356,5.056
39358,5.031
39359,5.064
39360,5.085818181818183
39361,5.0378181818181815
39362,5.068235294117645
39363,5.088
39364,5.0832
39365,5.068799999999999
39366,5.088
39367,5.081142857142855
39401,5.0384
39402,5.067428571428572
39421,5.052
39422,5.073
39423,5.029714285714286
39425,4.994823529411765
39426,5.002105263157895
39427,5.032
39428,5.051200000000001
39429,5.023384615384618
39437,5.056615384615384
39439,5.088000000000001
39440,5.064
39443,5.090666666666667
39451,5.051478260869566
39452,5.037767441860463
39455,5.039040000000003
39456,4.9968
39459,5.046
39461,5.0448
39462,5.02
39464,5.050666666666666
39465,5.0760000000000005
39466,4.978666688888889
39470,5.002181818181818
39474,5.047500000000001
39475,5.038153846153846
39476,5.0538181818181815
39478,5.004
39479,5.053999999999999
39480,5.088000000000001
39481,5.088
39482,5.062153846153847
39483,5.024727272727272
39503,5.040000059999999
39520,5.092800080000001
39525,5.088
39532,5.022857142857142
39540,5.16
39553,5.136
39556,4.974857171428572
39560,4.92
39561,4.9560001
39562,5.048727272727273
39563,5.128
39564,5.088
39565,5.016000021052632
39567,5.207999999999999
39571,5.023999999999999
39573,4.944857221428573
39574,4.964000000000001
39576,5.112
39577,4.987200030000001
39581,5.1360002
39601,5.04
39629,5.031272727272727
39631,5.005714285714285
39633,5.002666777777778
39638,5.016000022222221
39641,5.041846153846153
39643,5.04
39645,5.007360000000003
39647,5.016
39648,5.015999999999999
39652,5.005500000000001
39653,5.000571428571428
39654,5.0128
39656,5.0064
39657,5.018181818181818
39661,5.040000000000001
39662,5.0520000000000005
39663,5.026285714285714
39664,5.028
39665,5.016
39666,5.02690909090909
39667,5.035000000000001
39668,5.031272727272727
39669,5.061999999999999
39701,5.0436
39702,5.049600000000001
39705,5.006399999999999
39730,5.021647058823529
39735,5.064
39737,5.04
39739,5.076800000000001
39740,5.034000000000001
39741,5.064
39743,5.0592
39744,5.051478260869564
39745,5.064
39746,5.0280000000000005
39747,5.068363636363636
39750,5.064
39751,5.0352
39752,5.04
39755,5.04
39756,5.035200000000001
39759,5.065000000000001
39766,5.04
39767,5.043
39769,5.074000000000001
39772,5.06
39773,5.042181818181818
39776,5.024
39813,5.328
39815,5.249999924999999
39817,5.298666611111111
39819,5.266285657142857
39823,5.300869552173914
39824,5.29199985
39825,5.4000001
39826,5.256
39827,5.323199959999999
39828,5.2395001
39834,5.324307676923078
39836,5.255999999999999
39837,5.379272722727273
39840,5.2207059764705885
39841,5.37
39842,5.269200055000001
39845,5.348307676923077
39846,5.2800001000000005
39851,5.216727263636363
39854,5.200000088888888
39859,5.355999933333333
39861,5.430000225
39862,5.297142850000001
39866,5.3314284714285725
39867,5.1960001
39870,5.3850000125
39877,5.2320004
39886,5.297142828571428
39897,5.317090890909091
40003,4.45199985
40004,4.51200006
40006,4.433142728571429
40007,4.44
40008,4.512000100000001
40009,4.439999925
40010,4.488
40011,4.41999985
40012,4.4639997
40013,4.5146667
40014,4.47
40019,4.5
40022,4.47599985
40023,4.512
40026,4.464
40031,4.45199985
40033,4.498909063636363
40037,4.5024
40040,4.5200001
40045,4.4719998
40046,4.44599985
40047,4.44
40050,4.47599985
40051,4.506000075
40052,4.512
40055,4.44
40057,4.4375998800000005
40059,4.488
40060,4.52160012
40065,4.480420942105263
40067,4.47599985
40068,4.488
40069,4.5148236
40071,4.47119988
40075,4.416
40076,4.45199985
40078,4.488
40104,4.5320001
40107,4.512
40108,4.556571428571428
40110,4.488
40111,4.5520001
40115,4.5600001500000005
40118,4.43999985
40119,4.5653334
40121,4.5
40140,4.584
40142,4.548000225000001
40143,4.5615000750000005
40144,4.567999999999999
40145,4.590000075
40146,4.5456001200000005
40150,4.4976
40152,4.4639997
40160,4.56
40161,4.5360003
40162,4.571999999999999
40165,4.469538392307692
40170,4.512
40175,4.55700015
40176,4.5360001
40203,4.584
40207,4.4639997
40211,4.5360003
40213,4.3919997
40215,4.56
40216,4.5
40217,4.56
40219,4.392000149999999
40222,4.44
40223,4.44
40228,4.44
40241,4.5
40245,4.45199985
40258,4.5360001
40272,4.5
40291,4.4639997
40299,4.4639998875
40311,4.396799850000001
40312,4.337142857142857
40313,4.33800015
40322,4.364000025
40324,4.45919985
40328,4.474285757142858
40330,4.492
40336,4.32480004
40337,4.33440018
40342,4.4624998875
40347,4.4639997
40350,4.40399985
40351,4.347000075
40353,4.40880006
40356,4.4471998500000005
40358,4.338000225
40359,4.399384500000001
40360,4.368
40361,4.437119927999999
40370,4.41999985
40371,4.34880012
40372,4.4839999
40374,4.4079999
40379,4.44599985
40380,4.297846223076923
40383,4.477714135714286
40385,4.379999949999999
40387,4.3839999
40390,4.464
40391,4.402800014999999
40402,4.379999850000001
40403,4.3769999625
40409,4.455999899999999
40419,4.419428442857143
40422,4.4927999100000005
40437,4.475999925
40440,4.512
40442,4.48799985
40444,4.462153707692307
40445,4.391999900000001
40447,4.395999866666667
40456,4.39839992
40460,4.368
40461,4.443428528571429
40464,4.458
40468,4.5
40472,4.2880001000000005
40475,4.445052552631578
40484,4.461333233333333
40486,4.397333100000001
40489,4.494
40502,4.4639997
40503,4.512
40505,4.4639997
40508,4.4639997
40509,4.439999925
40510,4.488
40511,4.48799988
40513,4.488
40515,4.415999925
40516,4.434000000000001
40517,4.488
40601,4.443789457894735
40701,4.4271999
40729,4.405714242857142
40734,4.3919997
40737,4.488
40741,4.40849990625
40744,4.40639982
40759,4.415999925
40763,4.4079999
40769,4.436869526086956
40806,4.41599985
40808,4.44
40810,4.4009998125
40813,4.35600015
40816,4.37999985
40819,4.344000299999999
40820,4.4799999
40823,4.379999925
40826,4.344
40828,4.3679998
40831,4.4015999400000005
40840,4.3999998
40843,4.38000015
40844,4.3919997
40847,4.3919997
40849,4.368
40855,4.39199985
40856,4.4159999
40858,4.3919997
40863,4.392
40868,4.39199985
40870,4.32
40873,4.38719988
40874,4.397999775000001
40902,4.3919997
40906,4.3946665000000005
40913,4.3919997
40915,4.368
40927,4.379999850000001
40935,4.3710000375
40940,4.416
40943,4.416
40946,4.3919997
40949,4.44
40962,4.373249915625
40965,4.412571342857143
40972,4.361999925
40977,4.396
40979,4.416
40983,4.379999850000001
40988,4.39199985
41001,4.344000299999999
41002,4.343999925
41003,4.4099998875
41004,4.368000060000001
41005,4.352000100000001
41006,4.344000075
41007,4.34400012
41008,4.391999900000001
41010,4.4057141571428575
41014,4.32
41015,4.344000299999999
41016,4.296
41017,4.368
41030,4.3919997
41031,4.419428542857142
41033,4.368
41034,4.397999925000001
41035,4.385999775
41039,4.35600015
41040,4.3727998800000005
41041,4.373999925000001
41042,4.386000075
41043,4.344000075
41044,4.3600001
41045,4.392
41046,4.379999850000001
41048,4.368
41049,4.31040024
41051,4.33200015
41055,4.368
41056,4.356000025
41059,4.32
41063,4.3440001
41064,4.364571471428572
41071,4.296
41075,4.248
41076,4.296
41080,4.352
41083,4.416
41086,4.4039998
41091,4.368
41092,4.375999900000001
41093,4.3008
41094,4.368000000000001
41095,4.350000112500001
41097,4.3810907454545465
41098,4.397999850000001
41101,4.248
41102,4.344
41121,4.32960018
41124,4.320000074999999
41129,4.2994286142857145
41132,4.32
41135,4.368
41141,4.3440001
41143,4.349647076470588
41144,4.3280001
41149,4.344000299999999
41159,4.3360002
41164,4.368000075
41166,4.32
41168,4.336000149999999
41169,4.296
41171,4.36559997
41175,4.329000112499999
41179,4.324235382352942
41180,4.338000225
41189,4.304000199999999
41204,4.32
41214,4.296
41216,4.296
41219,4.32
41222,4.308
41224,4.284000112499999
41230,4.296000085714286
41232,4.296
41238,4.32
41240,4.2720001
41250,4.266666766666667
41254,4.296
41255,4.296000149999999
41256,4.32
41257,4.32
41262,4.302
41265,4.2960001
41267,4.224
41271,4.272000299999999
41274,4.32
41301,4.312363690909091
41311,4.330000025
41314,4.353882441176472
41317,4.367999999999999
41332,4.368
41339,4.344774299999999
41348,4.384
41352,4.3280001
41360,4.3120001
41365,4.344000299999999
41385,4.33200015
41390,4.3919997
41421,4.35600015
41425,4.368
41465,4.32840009
41472,4.350545563636364
41501,4.283200079999999
41512,4.34399985
41513,4.296
41514,4.25280006
41519,4.272000299999999
41522,4.326000075
41524,4.296
41537,4.39199985
41539,4.344
41540,4.272000299999999
41543,4.284000000000001
41553,4.344000299999999
41554,4.312
41555,4.32
41557,4.296
41558,4.272000299999999
41560,4.344000299999999
41562,4.272000299999999
41564,4.272
41566,4.344000299999999
41567,4.296
41568,4.278000075
41571,4.308
41572,4.324800120000001
41601,4.248
41602,4.272000299999999
41603,4.272000299999999
41604,4.344000299999999
41606,4.296000149999999
41615,4.32
41616,4.32
41630,4.33200015
41631,4.26000015
41632,4.33200015
41635,4.26000015
41636,4.296
41640,4.31600015
41642,4.28400015
41645,4.272000299999999
41647,4.248
41649,4.296
41653,4.278857271428571
41655,4.28400015
41667,4.344000299999999
41701,4.349538507692308
41714,4.391999900000001
41719,4.296
41721,4.373999925
41722,4.344
41723,4.368
41731,4.32
41735,4.41599985
41740,4.32000015
41745,4.428000000000001
41746,4.32
41749,4.361142771428573
41754,4.32000015
41759,4.44
41763,4.35600015
41764,4.3520002
41772,4.368
41774,4.34800015
41776,4.352
41777,4.368
41804,4.32
41812,4.344000299999999
41819,4.3919997
41821,4.3919997
41822,4.296
41824,4.344000299999999
41825,4.368
41826,4.344000299999999
41828,4.32
41831,4.32
41833,4.368
41834,4.344000299999999
41836,4.3440001
41837,4.35600015
41838,4.344000299999999
41839,4.308
41843,4.344000299999999
41845,4.32
41848,4.32
41855,4.3919997
41858,4.330285757142858
41859,4.296
41862,4.308
42001,4.745142814285714
42003,4.7459998500000005
42020,4.7439998
42021,4.823999925
42023,4.827428571428571
42024,4.8
42025,4.703999889473684
42027,4.7459998500000005
42028,4.7459997750000005
42029,4.703999940000001
42031,4.809230769230767
42035,4.782
42036,4.727999700000001
42038,4.690909063636364
42039,4.782
42041,4.793142857142857
42044,4.67999985
42045,4.676571342857143
42047,4.735999800000001
42048,4.7279999
42049,4.776
42050,4.864000000000001
42051,4.775999925000001
42053,4.745454518181819
42054,4.768
42055,4.668
42056,4.8
42058,4.6240001
42064,4.6808571
42066,4.771999987499998
42069,4.776
42071,4.744615338461538
42076,4.61400015
42078,4.707428485714286
42079,4.752
42081,4.735999959999999
42082,4.7279999
42083,4.68
42085,4.776
42086,4.759999999999999
42087,4.7904
42088,4.816
42101,4.576320096000001
42103,4.5360001
42104,4.56
42120,4.600000199999999
42122,4.560000075
42123,4.512
42127,4.557333366666666
42129,4.532571492857143
42133,4.598399939999999
42134,4.637333300000001
42140,4.56
42141,4.586322687096775
42151,4.54800015
42153,4.6080003
42154,4.56
42156,4.655999700000001
42159,4.571999999999999
42164,4.5975001875
42166,4.5440001
42167,4.577684336842106
42170,4.59600015
42171,4.567200059999999
42202,4.658999775000001
42204,4.655999700000001
42206,4.63679994
42207,4.620000149999999
42210,4.5360000750000005
42211,4.7029564304347815
42214,4.54800015
42215,4.679999925
42217,4.65046156153846
42220,4.628210542105264
42223,4.655999700000001
42232,4.704
42234,4.6388570571428565
42236,4.6839999500000005
42240,4.66690894090909
42254,4.632
42256,4.590857228571428
42259,4.632
42261,4.576000055555556
42262,4.620000149999999
42265,4.6399999
42266,4.650666566666668
42274,4.59600015
42275,4.54080024
42276,4.617333383333334
42285,4.5360003
42286,4.6959999
42301,4.621090936363637
42303,4.6080002
42320,4.553454763636363
42324,4.576000099999999
42325,4.560000075
42326,4.584
42327,4.594285757142856
42328,4.5600001
42330,4.5648000600000005
42333,4.571999999999999
42337,4.56480006
42339,4.59000015
42343,4.5531429857142856
42344,4.5920001
42345,4.597090990909091
42347,4.576000075
42348,4.53200015
42349,4.566000037499999
42350,4.584
42351,4.5800001
42352,4.568
42355,4.5600001500000005
42361,4.550400059999999
42366,4.552000166666667
42368,4.5360001
42369,4.6080003
42371,4.6080001
42372,4.5360003
42374,4.584
42376,4.5660001
42378,4.53200025
42404,4.646999887500001
42406,4.64879997
42408,4.6506666
42409,4.62800005
42411,4.6759999
42413,4.655999925
42420,4.627200059999999
42431,4.61760008
42436,4.6080001
42437,4.681714157142857
42441,4.61760018
42442,4.62800005
42445,4.688399865
42450,4.632
42451,4.63199988
42452,4.608
42455,4.60800018
42456,4.626000074999999
42458,4.571999999999999
42459,4.697999975
42461,4.637999925000001
42462,4.68479994
42464,4.588800059999999
42501,4.402666583333332
42503,4.43999986875
42516,4.4639997
42518,4.488
42519,4.42559988
42528,4.487999899999999
42539,4.456499887500001
42544,4.496727272727273
42553,4.44
42565,4.512
42566,4.488
42567,4.485999975
42602,4.53900001875
42603,4.5360003
42629,4.439999966666667
42633,4.484092988372094
42634,4.427999925
42635,4.4639997
42642,4.503272809090909
42647,4.461818018181818
42649,4.4719998
42653,4.44799985
42701,4.57028577857143
42712,4.571999999999999
42713,4.512
42715,4.488
42716,4.560000075
42717,4.514880035999999
42718,4.500000044999999
42721,4.565142942857142
42722,4.512
42724,4.58400015
42726,4.557818236363636
42728,4.497599976000001
42729,4.5600001
42731,4.488
42732,4.563999999999999
42733,4.487999925
42740,4.584
42741,4.488
42743,4.502117682352941
42746,4.55040012
42748,4.569599999999999
42749,4.532000200000001
42753,4.479999799999999
42754,4.5888000600000005
42757,4.52800015
42762,4.6080003
42764,4.5360003
42765,4.525091100000001
42776,4.570285928571429
42782,4.512
42784,4.542857228571429
43001,4.176000000000001
43003,4.212
43006,4.136
43009,4.3120002
43011,4.1928
43013,4.188000000000001
43014,4.134
43015,4.185600000000001
43016,4.2
43017,4.2
43019,4.1370000000000005
43021,4.212
43022,4.122
43023,4.1904
43025,4.188000000000001
43026,4.314000075
43028,4.140000000000001
43029,4.30800015
43031,4.184000000000001
43035,4.2
43040,4.241454627272727
43044,4.312
43045,4.290000075
43046,4.248
43050,4.16
43054,4.2
43055,4.1694545454545455
43056,4.171200000000001
43061,4.188000000000001
43062,4.208
43064,4.24400015
43065,4.188000000000001
43066,4.236000000000001
43067,4.248
43068,4.128
43071,4.164
43072,4.3008
43074,4.176
43076,4.202666666666667
43077,4.248
43078,4.287428657142857
43080,4.1466666666666665
43081,4.2
43082,4.140000000000001
43084,4.332000000000001
43085,4.248
43102,4.243200119999999
43103,4.233000075
43105,4.2096
43106,4.34880024
43107,4.152
43110,4.224
43112,4.176
43113,4.230666683333334
43115,4.29
43119,4.2800002
43123,4.284000099999999
43125,4.224
43128,4.368
43130,4.177714285714287
43135,4.186285714285715
43137,4.2384
43138,4.19
43140,4.344000066666667
43143,4.344000214285713
43144,4.224
43145,4.353600179999999
43146,4.3040001
43147,4.188
43148,4.176
43149,4.224
43150,4.188000000000001
43152,4.212
43153,4.368
43154,4.272000299999999
43155,4.175999999999999
43160,4.347789584210526
43162,4.3080003
43164,4.33200015
43204,4.296000149999999
43207,4.296
